sid,sname,preview_url,album_art,duration
142506,Come Dance,https://p.scdn.co/mp3-preview/358016d9d81d9966c947d9e229fe41926044dce7?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d000048511fe8ddddf3b968ed657b4b4a,197811
113481,Quando Quando Quando,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e5/3f/ca/e53fcaae-d02a-a8dc-b9e0-595a58899afe/mzaf_7579727872516253895.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000485193422192197a517bdfc91676,197586
12082,Don't Stop Me Now,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e2/ef/47/e2ef4796-b9b1-574f-1950-cbadbb2663b0/mzaf_13238537458212657655.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/31/8e/d1/318ed180-c0f4-922e-d875-0c4639f052d2/14DMGIM05603.rgb.jpg/88x88bb.jpg,209391
143911,Semi-Charmed Life,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/81/0c/f5/810cf5df-1697-e457-83e7-4fc3f64e1e49/mzaf_18207973619068051984.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/fc/42/21/mzi.uiahpqeo.jpg/88x88bb.jpg,268640
144298,Captain Jack,,https://i.scdn.co/image/ab67616d0000485113fcf07049afc0a92123cacc,416546
17994,We Are the Champions,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f4/db/12/f4db12e1-6158-29ac-69ce-5b7d4ec3e430/mzaf_16073705529701161146.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d00004851a305efefa685759c8c8d5e25,199718
64810,"Hold On, We're Going Home (feat. Majid Jordan)",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e1/9b/b6/e19bb624-9cd8-021b-f771-e51629057774/mzaf_13878644440815306616.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/51/61/f3/5161f3c4-2292-f035-eb68-6f95bbc9edd6/00602537542338.rgb.jpg/88x88bb.jpg,231193
144842,Cuándo,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/bf/6c/09/bf6c097d-f121-931d-a808-078a1ed93fb4/mzaf_1031674013598785614.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/b4/3a/10/b43a104f-cfaa-8990-239c-47f95d742dc2/dj.glpwhmzr.jpg/88x88bb.jpg,274040
113482,"Quando, Quando, Quando",https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ea/52/26/ea522620-6767-e2ad-e4de-42a774ebebf9/mzaf_17390480306382241378.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/98/8b/f3/988bf3e2-6235-4384-eb59-f720da1a3312/00042284487122.rgb.jpg/88x88bb.jpg,202133
217498,The Bounce (feat. Kanye West),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fe/99/1f/fe991f15-4bac-7452-01ba-ceb022357f55/mzaf_1612867255982602390.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/5d/93/18/5d931850-3e7f-a683-fff2-08a6ff2c3bd6/00857366006975.rgb.jpg/88x88bb.jpg,257627
72370,I'm a Thug,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/bd/d3/e5/bdd3e599-4151-e50c-a868-5709d4b6358b/mzaf_16858110286794330860.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/d8/fd/2c/d8fd2c3a-c664-e431-6a6f-38373c225ac9/mzi.mxitanut.jpg/88x88bb.jpg,254400
185699,Main Title,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0d/3b/63/0d3b63bb-9834-ca61-64a5-e5418b01f8f9/mzaf_16108307030409166134.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/c5/2f/e0/c52fe024-b158-45e1-f3ab-24e2aac21094/00030206677621.rgb.jpg/88x88bb.jpg,109347
185701,Allie Returns,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/71/75/93/7175933e-a437-3ef6-7d1b-01e69f749384/mzaf_10529352918778349117.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/1f/76/2f/1f762f06-12ee-e4ec-2cf7-35a710369c82/794043903168.jpg/88x88bb.jpg,306667
185700,Overture,,,0
185703,Alabamy Home,https://p.scdn.co/mp3-preview/259b61d753212ec5994eeda8a6537aaa30f004ab?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d000048513fdb15d325bd4a800c47bc4c,210040
185705,Always and Always,,,0
185706,I'll Be Seeing You,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f0/a2/68/f0a268aa-61cc-fddb-0251-debc86c3a56c/mzaf_17653795063071658993.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/70/17/07/70170703-3222-12ea-a738-6ee6019db5dc/00602567848233.rgb.jpg/88x88bb.jpg,213373
185710,Our Love Can Do Miracles,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/f4/c6/13/f4c6137d-0dd0-ea39-ba54-54c91bb06437/mzaf_17935087943419156354.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/1f/76/2f/1f762f06-12ee-e4ec-2cf7-35a710369c82/794043903168.jpg/88x88bb.jpg,270733
185707,On the Lake,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9d/d9/65/9dd965f2-9403-188a-347c-3801f7c618f0/mzaf_11545894265109302026.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/1f/76/2f/1f762f06-12ee-e4ec-2cf7-35a710369c82/794043903168.jpg/88x88bb.jpg,339093
185709,Diga Diga Doo,,,0
185711,Noah's Last Letter,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/65/3f/bb/653fbb4e-1925-dc2f-1800-8f157c825f0e/mzaf_10967854271066653769.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/1f/76/2f/1f762f06-12ee-e4ec-2cf7-35a710369c82/794043903168.jpg/88x88bb.jpg,272467
185712,One O'Clock Jump,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/12/07/b2/1207b280-e8b9-e52e-9afa-be2916536611/mzaf_10583587595064400734.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/96/be/ab/96beab6f-9c11-9040-0733-86e09f869b66/mzi.lxgidacw.jpg/88x88bb.jpg,195960
185713,House Blues / The Porch Dance / The Proposal / The Carnival,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/98/b2/9f/98b29f6b-a4c4-dd62-1acd-9af5dad10d2a/mzaf_14514909381767212197.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/1f/76/2f/1f762f06-12ee-e4ec-2cf7-35a710369c82/794043903168.jpg/88x88bb.jpg,483667
185714,Noah's Journey,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/53/30/95/5330955c-580b-bab9-0042-b08b399bdc22/mzaf_18270971382237252472.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/1f/76/2f/1f762f06-12ee-e4ec-2cf7-35a710369c82/794043903168.jpg/88x88bb.jpg,362867
63118,I'll Be Seeing You,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fd/71/18/fd7118ee-8794-d274-1532-2619117da194/mzaf_9820342650456469346.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/da/41/68/da416884-dedc-0612-cd71-a4db1c3021b2/093624545620.jpg/88x88bb.jpg,192800
38412,A String of Pearls,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3e/fa/db/3efadb1f-04f2-08bc-d7d0-fab65c3c809d/mzaf_9442901187551736655.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/1d/c8/ff/1dc8ff05-307c-0734-17ed-6a5f7bd645ff/mzi.varbrygk.jpg/88x88bb.jpg,193200
118078,Go!,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3c/d1/f2/3cd1f25f-0321-5539-ef2a-a7437bcb2825/mzaf_10342651111184123223.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/46/ca/84/mzi.jsadswpc.jpg/88x88bb.jpg,152773
58076,Count It Off (feat. The Muscle Shoals Horns),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e4/44/29/e444298c-bc60-7ec0-c1b7-0c66f703bc09/mzaf_12812940840253422168.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/78/f0/e2/78f0e24d-1677-d416-5437-e0a1d4810dac/tsk_mingle_cover_hires.jpg/88x88bb.jpg,185236
58077,Problem,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e2/d1/1a/e2d11a0a-920a-fd9f-dea8-6157b640392f/mzaf_7513876196425638004.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/82/2e/e2/822ee230-a515-8f06-bdb3-5e6bb330f134/00602537517237.rgb.jpg/88x88bb.jpg,223218
58078,shake it sleazy,,,0
58079,Waiting at Home,,,0
58080,Boner Garage,,,0
58081,I'm a Man,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ea/d5/12/ead51206-c97d-08ad-19b4-0f41d97304e7/mzaf_8607746198724335335.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/c9/34/f9/c934f939-249a-d992-0197-9ad7da204cb2/609008802366.png/88x88bb.jpg,273547
58082,Joined At the Hip,https://audio-ssl.itunes.apple.com/itunes-assets/Music/21/70/51/mzm.gojysbsb.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/d4/c9/3d/mzi.mungbuod.tif/88x88bb.jpg,217453
1676,The Stroke,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/31/46/ea/3146eac8-8e8b-2316-4806-3096f341c0d8/mzaf_4598517275493612946.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000485140a45201e31613b63b954ba0,217133
58083,Stroke Me,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d7/f1/70/d7f170ed-cd9f-06b5-c348-0b048110cc7a/mzaf_2845618602118684012.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/9f/4a/48/9f4a4819-42c2-5e96-4dd9-31de649d65f2/00602527236186.rgb.jpg/88x88bb.jpg,166480
46803,Wild Child,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b8/42/ea/b842eadf-4947-e697-0c5c-b6af4b4cb2c0/mzaf_16788008017256293175.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/31/32/e4/3132e4b0-359b-5c32-0a27-1737fe48c86c/12UMGIM64444.rgb.jpg/88x88bb.jpg,198427
48570,Hustlin',https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/94/f7/bf/94f7bfd7-3b69-76ae-a5db-605f768a617c/mzaf_14345617492879661440.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/18/52/f7/1852f7ed-9c33-2fed-ded4-1755e2ab10b6/06UMGIM42035.rgb.jpg/88x88bb.jpg,254440
49523,Put the Gun Down,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6f/25/78/6f2578e3-7fa6-e1b0-4b15-d46985785ab4/mzaf_4557377685986349295.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/ab/26/8b/ab268b0c-17ce-3b11-f8eb-1aa8b2383266/00050087287887.rgb.jpg/88x88bb.jpg,169867
58084,South of the Border,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b7/38/2e/b7382eb9-e8ec-52c2-7d42-a7ffbc6ff531/mzaf_7494544453624426101.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music125/v4/4c/93/f3/4c93f3b8-abb3-c586-3cb7-f436319d268d/00724349608757.rgb.jpg/88x88bb.jpg,170240
36483,Waterfalls,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a9/b0/d8/a9b0d89f-46c5-c4ce-0448-ee7c2a2da4b3/mzaf_536725177034094309.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/14/a8/69/14a86912-841d-3cb8-cf55-0439b15c6cab/dj.mjduepez.jpg/88x88bb.jpg,279507
58085,Werk Me,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/cc/66/fa/cc66fad1-9fd9-e84d-eaa9-ee00c57f5141/mzaf_10282910077546966978.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/49/18/11/mzi.tmxnsehm.jpg/88x88bb.jpg,230691
58086,Sweet Emotion,,https://i.scdn.co/image/ab67616d00004851a7af122cd50575f63a156586,273600
58087,Officer of the Day,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6d/e3/df/6de3df04-10b3-3a5a-ae1d-54ca3fc1fc2d/mzaf_14744351975890535421.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/30/51/6b/mzi.tejufxen.tif/88x88bb.jpg,160493
58088,I'll Be There for You (Long Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/80/df/2a/80df2ace-d147-28f7-e5a7-19720adcf34c/mzaf_11819024183862803803.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music/24/fd/3b/mzi.mwaebzpb.jpg/88x88bb.jpg,336229
58089,Get It Poppin' (feat. Nelly) - Radio Version,https://p.scdn.co/mp3-preview/d3fbc9c94cc6e3583c1ca52c584a6bf1352d468b?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d00004851f87500d8ce437d499255e426,211320
1258,Dissolved Girl,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/24/fa/74/24fa74f0-7762-ce8f-a82c-daaf2528f880/mzaf_5011728731736259680.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/0a/98/55/0a98555b-8d9d-3b46-660a-b91261557d17/00724384559953.rgb.jpg/88x88bb.jpg,366893
38727,Dragula,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/12/f6/7f/12f67f3b-df82-7328-54ab-047a0ff23c57/mzaf_4932502914607909953.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/02/b6/c9/02b6c961-829c-5ef7-ccaf-f307db8bc60b/00720642521229.rgb.jpg/88x88bb.jpg,222827
1260,Leave You Far Behind (Lunatic's Rollercoaster Mix),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/63/73/53/6373536c-6375-eeb4-7c5c-c87a46d363d6/mzaf_14366284751030563063.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/69/47/e4/6947e4d0-35a1-cd10-536b-7894e6287674/artwork.jpg/88x88bb.jpg,525946
1261,Mindfields,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/47/d4/d3/47d4d3d7-216b-03fe-6e8c-26b13d547e97/mzaf_5664743064903112356.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/73/fc/2c/73fc2cea-a0ad-4de5-6088-bc447637c925/634904058661.png/88x88bb.jpg,339907
1262,Prime Audio Soup,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6b/35/a0/6b35a0b0-9ccc-683a-02aa-011ffa66e4c9/mzaf_17650820287063885333.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Features114/v4/c8/c5/85/c8c58547-34a9-6b36-d717-f5e1d7cbf172/dj.czwrxpah.tif/88x88bb.jpg,377760
102106,Clubbed to Death,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/2c/d2/a82cd2aa-eeab-f323-464a-ea75693e8a7c/mzaf_7517069588449911827.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Features115/v4/57/23/cd/5723cdb9-a27d-ecc4-40e4-0467d888b87c/dj.kxfugfyo.jpg/88x88bb.jpg,447427
1264,Minor Swing,https://p.scdn.co/mp3-preview/e984aafe99ecd22f0b2447e3b04c2d8b1c68a14b?cid=c97bc8de524748dba7f936ea8307a6c1,https://i.scdn.co/image/ab67616d00004851703e0e88fae4820af12ec9f3,196626
163,I'm Beginning to See the Light,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e2/2f/f2/e22ff2f0-0a77-1781-0eae-e502f88ae714/mzaf_3345817112453725312.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Features/v4/e1/cf/f4/e1cff4b5-2143-19b1-2ba4-132c078da29c/dj.qgtrzgcl.jpg/88x88bb.jpg,124533
1265,Spybreak,,https://i.scdn.co/image/ab67616d00004851a9cc3927d9f0a5131289093a,354920
1266,Wake Up,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4b/bf/7f/4bbf7fef-7b09-3574-4464-08db913a48bd/mzaf_15791018819862703563.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/8e/08/bf/8e08bf66-8690-1ba7-affb-fe173c08623d/074645295923.jpg/88x88bb.jpg,363893
1267,Rock Is Dead,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/91/cb/ea/91cbea22-ae3a-1876-29cf-aa782fd88fcc/mzaf_15946085375889481451.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/e1/04/0a/e1040a03-80b5-333a-a44f-6a7e5b57082d/00602498639047.rgb.jpg/88x88bb.jpg,189560
21252,Bad Blood,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/15/8d/29/158d294f-3f3b-fa4f-6eaa-43be20c65158/mzaf_2472148438483381641.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/b6/63/48/b6634817-d1b9-dd39-b2a6-c210592bc5ce/dj.clulrhft.jpg/88x88bb.jpg,325382
21253,My Own Summer (Shove It),,https://i.scdn.co/image/ab67616d00004851f72d4530afe7e98d1f6d9e1a,214760
21254,Ultrasonic Sound,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/2a/a2/4c/2aa24c5e-72ec-2c18-0a40-5f2b3d9122d0/mzaf_17289715510178786841.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music118/v4/92/a0/4b/92a04b24-9686-4228-b05c-e9e58165ba41/Hive_Devious_Methods_1.png/88x88bb.jpg,294133
21255,Look to Your Orb for the Warning,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a8/a6/fe/a8a6fedd-f55e-c5a4-8655-58ee6dc92605/mzaf_17623322842896775197.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/79/70/e3/7970e3c9-0b31-b136-98ac-7a1da80bbba9/06UMGIM06743.rgb.jpg/88x88bb.jpg,392000
21256,DU HAST,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/13/0b/e8/130be802-d5cf-334f-6f38-87ff6b790824/mzaf_2601893076529761222.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/57/ce/88/57ce88b2-e25c-cf5a-7112-d2187e02739e/00602577624667.rgb.jpg/88x88bb.jpg,234707
76095,Spybreak! (Short One),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4a/f9/d3/4af9d3d3-12ca-9484-dd3e-37fa0687533b/mzaf_552418781944067020.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/77/c1/a6/77c1a64f-6591-7470-bb7c-3424a9f9da02/cover.jpg/88x88bb.jpg,244400
76034,Every Ending Has A Beginning,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/8c/60/a6/8c60a6c7-042b-f7d1-7c16-1b8e4c5ce725/mzaf_15881419921450866691.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,90493
76036,John Mourns,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/24/19/34/24193485-ac31-5b5a-780c-78afc0766ddd/mzaf_2206635003723012400.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,149453
76038,Dear John,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b6/cf/fb/b6cffbf0-187d-d83b-2e20-cd800c5b6dcd/mzaf_14964794103354666376.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,108747
76035,Story Of Wick,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4c/e8/e1/4ce8e121-b3d3-c7cf-d949-ca4f611d80cb/mzaf_11051225854895428885.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,184920
76039,Daisy,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/05/fb/a0/05fba046-fd4d-9fb2-1a30-8d65390fb384/mzaf_15136306289436404640.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,88893
76045,Baba Yaga,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/99/23/1a/99231ad7-dfaf-6fa5-3e38-3221ad40b6fe/mzaf_1153373771699080137.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,105653
76037,Assassins,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/46/3b/3b/463b3bc6-c1f4-ad90-1f5d-717e30fbfc67/mzaf_7677537652926363651.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,131560
76042,Lure The Wolf,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/f3/47/7a/f3477a48-3724-4c4b-da5a-1fd27eb1bf76/mzaf_12196135725561563304.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,123987
76040,Evil Man Blues,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fe/1e/1d/fe1e1d4f-9332-eeef-117e-059d8f3e0bdf/mzaf_10893797546251971517.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,260453
76041,The Red Circle,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/e6/7d/f5/e67df5ed-bd73-1294-3986-1059e0700f37/mzaf_4838552908802325916.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,59973
76044,Chop Shop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5a/03/49/5a034911-cb94-45ac-5c17-9ee277254314/mzaf_16074362642128105363.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,171547
76043,Iosef The Terrible,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/19/f0/29/19f02921-775e-1b34-0274-213ae13beace/mzaf_3742703752160505480.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,154240
76046,On The Hunt,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d5/4e/45/d54e4565-b4a0-eece-7691-f13cf8fe2d63/mzaf_1213803260683842029.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,131387
93787,Killing Strangers,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a4/de/86/a4de86ad-18f2-db38-1d71-7b8e6a9a4316/mzaf_8279253041944850970.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/c2/73/f9/c273f905-86e0-bbf9-8756-f70a4cd8fca1/00888072368538.rgb.jpg/88x88bb.jpg,336487
76047,In My Mind,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/35/f0/db/35f0db8e-c63b-1540-0fd9-4dd515ca0fd4/mzaf_12648573654036679890.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,186680
76048,The Drowning,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b5/98/fe/b598fe11-b9b2-7369-eb38-d030b9de8460/mzaf_15497249623344599675.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,144107
76050,LED Spirals,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/b5/6d/83/b56d8383-e6d6-225d-0827-827863159489/mzaf_15172786749481833746.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,58463
76051,Shots Fired,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/59/94/70/59947071-8ca4-7a3a-3cd8-9ad7e24df933/mzaf_7911174185799916939.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/34/f4/d9/34f4d970-ab11-4614-0b9e-aa1a0b849692/00030206730906.rgb.jpg/88x88bb.jpg,191397
76049,Think,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/df/9c/e4/df9ce49c-acff-8369-f678-3fb439f70d84/mzaf_13257569266175151094.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d000048517a283d440beee38bcc65cf89,238613
